AGENT_ID,total_ptps,fulfilled,fulfillment_rate,avg_dpd,repromise_rate,visit_rate,remarks_count,tier,last_3_activity,tier_insight
7393,267,57,0.2135,32.13,0.9625,0.0,267,Bottom Quartile,"{""last_3_remarks"": ""cm said i will pay on 16 april|cm said i will pay on 17 april|cm said i will pay on 15 april"", ""last_3_Total_Outstanding"": ""20615|166229|26513"", ""last_3_ptp_date"": ""2025-04-16:2025-04-15:2025-04-15"", ""last_3_promised_date"": ""2025-05-05:2025-05-05:2025-05-05""}",Bottom Quartile: fulfillment 21.3% (41.0pt below cohort avg 62.3%) | works cleaner accounts (avg DPD 32d vs 64d cohort) | call-only agent — no field visits | high volume (267 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
4807,85,17,0.2,77.24,0.8235,0.0,85,Bottom Quartile,"{""last_3_remarks"": ""04-CM SAID PTP ON 6TH|02-CM SAY I WILL PAY THE EMI AMT //\n|02-CM SAY I WILL PAY THE EMI AMT //\n"", ""last_3_Total_Outstanding"": ""166921|239284|380169"", ""last_3_ptp_date"": ""2025-10-04:2025-05-02:2025-05-02"", ""last_3_promised_date"": ""2025-11-01:2025-05-05:2025-05-05""}",Bottom Quartile: fulfillment 20.0% (42.3pt below cohort avg 62.3%) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
5009,120,24,0.2,114.82,0.7583,0.0,120,Bottom Quartile,"{""last_3_remarks"": ""paid.|cm will pay emi on 18 feb.|cm will pay emi on 25 feb."", ""last_3_Total_Outstanding"": ""198919|171836|98803"", ""last_3_ptp_date"": ""2025-02-13:2025-02-13:2025-02-13"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 20.0% (42.3pt below cohort avg 62.3%) | works tough accounts (avg DPD 115d vs 64d cohort) | call-only agent — no field visits | high volume (120 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
5153,113,22,0.1947,150.3,0.3717,0.1327,110,Bottom Quartile,"{""last_3_remarks"": ""Promise to pay |Now cm not received the call|Cm promise to pay on 20th jun"", ""last_3_Total_Outstanding"": ""52986|101774|474906"", ""last_3_ptp_date"": ""2025-06-19:2025-06-19:2025-06-19"", ""last_3_promised_date"": ""2025-07-05:2025-07-05:2025-07-05""}",Bottom Quartile: fulfillment 19.5% (42.8pt below cohort avg 62.3%) | works tough accounts (avg DPD 150d vs 64d cohort) | low re-promise rate 37% — tends to escalate rather than re-accept | high volume (113 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
12991,42,8,0.1905,18.98,0.7857,1.0,1,Bottom Quartile,"{""last_3_remarks"": ""||"", ""last_3_Total_Outstanding"": ""167681|167681|40461"", ""last_3_ptp_date"": ""2026-04-22:2026-04-20:2026-04-19"", ""last_3_promised_date"": ""2026-05-05:2026-05-05:2026-05-05""}",Bottom Quartile: fulfillment 19.1% (43.3pt below cohort avg 62.3%) | works cleaner accounts (avg DPD 19d vs 64d cohort) | heavy field-visit usage (100%) | below Q25 threshold 46.3% — priority coaching candidate
13191,21,4,0.1905,0.0,0.7143,0.0,21,Bottom Quartile,"{""last_3_remarks"": ""CM PAID|CM PAYMENT DONE/PAID|CM WILL BE PAY 21 APRIL"", ""last_3_Total_Outstanding"": ""340481|108252|124468"", ""last_3_ptp_date"": ""2026-04-23:2026-04-20:2026-04-20"", ""last_3_promised_date"": ""2026-05-05:2026-05-05:2026-05-05""}",Bottom Quartile: fulfillment 19.1% (43.3pt below cohort avg 62.3%) | works cleaner accounts (avg DPD 0d vs 64d cohort) | low re-promise rate 71% — tends to escalate rather than re-accept | call-only agent — no field visits | low volume (21 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
5277,48,9,0.1875,210.21,0.9583,1.0,48,Bottom Quartile,"{""last_3_remarks"": ""CM Ghar p nai hai pH p baat hui hai  PTP 30-APR|CM ghar p nai hai pH p baat hui hai salary nai ay Fund ka arrange kar rahe hai PTP  28-apr|CM Ghar p nai hai pH p baat hue hai cm ka Found nai a paya jaise hi ata hai mai payment kardunga PTP 28-APR"", ""last_3_Total_Outstanding"": ""317319|94381|372552"", ""last_3_ptp_date"": ""2025-04-28:2025-04-26:2025-04-25"", ""last_3_promised_date"": ""2025-05-05:2025-05-05:2025-05-05""}",Bottom Quartile: fulfillment 18.8% (43.6pt below cohort avg 62.3%) | works tough accounts (avg DPD 210d vs 64d cohort) | heavy field-visit usage (100%) | below Q25 threshold 46.3% — priority coaching candidate
7423,167,29,0.1737,119.2,0.8802,0.0,167,Bottom Quartile,"{""last_3_remarks"": ""cm pay 20feb|cm pay today|cm pay 21feb"", ""last_3_Total_Outstanding"": ""105058|239477|142072"", ""last_3_ptp_date"": ""2025-02-15:2025-02-15:2025-02-14"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 17.4% (44.9pt below cohort avg 62.3%) | works tough accounts (avg DPD 119d vs 64d cohort) | call-only agent — no field visits | high volume (167 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
7433,35,6,0.1714,34.49,0.9714,0.0,35,Bottom Quartile,"{""last_3_remarks"": ""customer said hw will maintain the emi balance on 4th feb |CUSTOMER SAID WILL DO PAYMENT ON 10 DEC AT 4:30 |CUSTOMER WILL DO PAYMENT ON 10 DEC BY ECS "", ""last_3_Total_Outstanding"": ""66003|47943|22875"", ""last_3_ptp_date"": ""2026-01-29:2025-12-09:2025-12-08"", ""last_3_promised_date"": ""2026-02-05:2026-01-05:2026-01-05""}",Bottom Quartile: fulfillment 17.1% (45.2pt below cohort avg 62.3%) | works cleaner accounts (avg DPD 34d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
4941,24,4,0.1667,209.92,1.0,0.875,24,Bottom Quartile,"{""last_3_remarks"": ""Cm give PTP on 15.07.2025|Cm will make the payment on  30.05.2025|Cm will make the payment on 22.04.2025"", ""last_3_Total_Outstanding"": ""257869|150063|221"", ""last_3_ptp_date"": ""2025-07-10:2025-05-10:2025-04-22"", ""last_3_promised_date"": ""2025-08-05:2025-06-05:2025-05-05""}",Bottom Quartile: fulfillment 16.7% (45.6pt below cohort avg 62.3%) | works tough accounts (avg DPD 210d vs 64d cohort) | heavy field-visit usage (88%) | low volume (24 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
7112,55,9,0.1636,91.45,1.0,0.0,55,Bottom Quartile,"{""last_3_remarks"": ""11-CM SAID HE WILL MAKE PAYMENT TODAY EVENING//|11-CM SAID HE WILL MAKE PAYMENT TOMORROW AT 12O CLOCK //|11-CM SAID HE WILL MAKE PAYMENT TODAY 3O CLOCK//"", ""last_3_Total_Outstanding"": ""94533|5989|11570"", ""last_3_ptp_date"": ""2025-01-11:2025-01-11:2025-01-11"", ""last_3_promised_date"": ""2025-02-05:2025-02-05:2025-02-05""}",Bottom Quartile: fulfillment 16.4% (45.9pt below cohort avg 62.3%) | works tough accounts (avg DPD 91d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
5789,26,4,0.1538,196.19,0.9231,1.0,26,Bottom Quartile,"{""last_3_remarks"": ""Customer account me fund hai customer bola hai ecs heat karne|Customer fund issue he will pay today evening by online |Customer out of station hai account problem hai kisi kk bola cash dene mere ko update karega"", ""last_3_Total_Outstanding"": ""159810|62091|153059"", ""last_3_ptp_date"": ""2025-05-10:2025-04-09:2025-03-28"", ""last_3_promised_date"": ""2025-06-05:2025-05-05:2025-04-05""}",Bottom Quartile: fulfillment 15.4% (46.9pt below cohort avg 62.3%) | works tough accounts (avg DPD 196d vs 64d cohort) | heavy field-visit usage (100%) | low volume (26 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
1281,157,24,0.1529,142.93,0.9299,1.0,157,Bottom Quartile,"{""last_3_remarks"": ""Visited customer residence address met customer given PTP on 30th|Visited customer Latlong address met customer given PTP on 28th|Visited customer shop address net customer given PTP on the month end"", ""last_3_Total_Outstanding"": ""23189|77802|60423"", ""last_3_ptp_date"": ""2025-05-14:2025-05-14:2025-05-14"", ""last_3_promised_date"": ""2025-06-05:2025-06-05:2025-06-05""}",Bottom Quartile: fulfillment 15.3% (47.0pt below cohort avg 62.3%) | works tough accounts (avg DPD 143d vs 64d cohort) | heavy field-visit usage (100%) | high volume (157 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
7185,199,30,0.1508,154.06,0.4824,0.0101,198,Bottom Quartile,"{""last_3_remarks"": ""Promise to pay |Promise to pay |EMI Paid "", ""last_3_Total_Outstanding"": ""127278|89413|136683"", ""last_3_ptp_date"": ""2025-04-26:2025-04-26:2025-04-26"", ""last_3_promised_date"": ""2025-05-05:2025-05-05:2025-05-05""}",Bottom Quartile: fulfillment 15.1% (47.2pt below cohort avg 62.3%) | works tough accounts (avg DPD 154d vs 64d cohort) | low re-promise rate 48% — tends to escalate rather than re-accept | high volume (199 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
4062,80,12,0.15,114.49,0.3625,1.0,80,Bottom Quartile,"{""last_3_remarks"": ""Customer was paid 1 emi amount 5650/- online mode|Customer was paid 1 emi amount 3460/- online mode |Customer was paid 1 emi amount 6632/- online mode"", ""last_3_Total_Outstanding"": ""216699|47373|65475"", ""last_3_ptp_date"": ""2025-05-02:2025-04-30:2025-04-30"", ""last_3_promised_date"": ""2025-05-05:2025-05-05:2025-05-05""}",Bottom Quartile: fulfillment 15.0% (47.3pt below cohort avg 62.3%) | works tough accounts (avg DPD 114d vs 64d cohort) | low re-promise rate 36% — tends to escalate rather than re-accept | heavy field-visit usage (100%) | below Q25 threshold 46.3% — priority coaching candidate
7421,94,13,0.1383,96.35,0.9574,0.0,94,Bottom Quartile,"{""last_3_remarks"": ""promise to pay|promise to pay|promise to pay"", ""last_3_Total_Outstanding"": ""174888|225343|64200"", ""last_3_ptp_date"": ""2025-02-15:2025-02-15:2025-02-15"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 13.8% (48.5pt below cohort avg 62.3%) | works tough accounts (avg DPD 96d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
7426,67,9,0.1343,88.7,0.7015,0.0,67,Bottom Quartile,"{""last_3_remarks"": ""CM WIL PAY 15FEB|CM WIL PAY 20FEB|PAID"", ""last_3_Total_Outstanding"": ""51072|40578|192989"", ""last_3_ptp_date"": ""2025-02-12:2025-02-12:2025-02-11"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 13.4% (48.9pt below cohort avg 62.3%) | works tough accounts (avg DPD 89d vs 64d cohort) | low re-promise rate 70% — tends to escalate rather than re-accept | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
6594,585,76,0.1299,103.27,0.9897,0.0,584,Bottom Quartile,"{""last_3_remarks"": ""04-CM SD HE WILL BE MAINTAINED BALANCE IN ACCOUNT|04-CM SD SHE WILL BE MAINTAINED BALANCE IN ACCOUNT|04-CM SD HE WILL BE MAINTAINED BALANCE IN ACCOUNT"", ""last_3_Total_Outstanding"": ""13101|6016|382970"", ""last_3_ptp_date"": ""2025-04-04:2025-04-04:2025-04-04"", ""last_3_promised_date"": ""2025-04-05:2025-04-05:2025-04-05""}",Bottom Quartile: fulfillment 13.0% (49.3pt below cohort avg 62.3%) | works tough accounts (avg DPD 103d vs 64d cohort) | call-only agent — no field visits | high volume (585 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
6940,41,5,0.122,207.2,0.9268,0.0,41,Bottom Quartile,"{""last_3_remarks"": ""cm will pay on 28 february|CM WILL PAY ON 24 FEBRUARY|cm will pay on "", ""last_3_Total_Outstanding"": ""294408|63866|57350"", ""last_3_ptp_date"": ""2025-02-22:2025-02-22:2025-02-21"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 12.2% (50.1pt below cohort avg 62.3%) | works tough accounts (avg DPD 207d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
6496,143,17,0.1189,50.87,0.8531,0.0,143,Bottom Quartile,"{""last_3_remarks"": ""CM  PAYMENT DONE |cm said i will pay on 14/01/2025\n|cm said i will pay on 14/01/2025\n"", ""last_3_Total_Outstanding"": ""9671|40911|39142"", ""last_3_ptp_date"": ""2025-02-15:2025-02-14:2025-02-14"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 11.9% (50.4pt below cohort avg 62.3%) | call-only agent — no field visits | high volume (143 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
4800,78,9,0.1154,80.13,1.0,0.0,78,Bottom Quartile,"{""last_3_remarks"": ""26-CM SAID I WILL PAY TDY//|24-CM SAID I WILL PAY TDY EVE 4CLOKC//|23-CM SAID I WILL PAY TDY//"", ""last_3_Total_Outstanding"": ""213745|159405|331578"", ""last_3_ptp_date"": ""2025-02-26:2025-02-24:2025-02-23"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 11.5% (50.8pt below cohort avg 62.3%) | works tough accounts (avg DPD 80d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
7574,26,3,0.1154,201.31,1.0,1.0,25,Bottom Quartile,"{""last_3_remarks"": ""Promise to pay|Promise to pay |Promise to pay "", ""last_3_Total_Outstanding"": ""88889|63331|157663"", ""last_3_ptp_date"": ""2025-03-27:2025-03-27:2025-03-27"", ""last_3_promised_date"": ""2025-04-05:2025-04-05:2025-04-05""}",Bottom Quartile: fulfillment 11.5% (50.8pt below cohort avg 62.3%) | works tough accounts (avg DPD 201d vs 64d cohort) | heavy field-visit usage (100%) | low volume (26 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
5520,173,19,0.1098,61.15,0.9306,0.0,172,Bottom Quartile,"{""last_3_remarks"": ""CM SAID HE WILL PAY TODAY AT 4PM|customer said he will pay today share the link also |Customer said he already maintain the  balance  for ECS "", ""last_3_Total_Outstanding"": ""238253|159344|50485"", ""last_3_ptp_date"": ""2025-04-10:2025-04-09:2025-04-04"", ""last_3_promised_date"": ""2025-05-05:2025-05-05:2025-04-05""}",Bottom Quartile: fulfillment 11.0% (51.3pt below cohort avg 62.3%) | call-only agent — no field visits | high volume (173 PTPs) — tier is statistically reliable | below Q25 threshold 46.3% — priority coaching candidate
5944,28,3,0.1071,229.0,0.5357,0.1071,28,Bottom Quartile,"{""last_3_remarks"": ""Emi payment done|Promise to pay|Promise to pay"", ""last_3_Total_Outstanding"": ""139090|39324|250061"", ""last_3_ptp_date"": ""2025-03-26:2025-03-07:2025-03-07"", ""last_3_promised_date"": ""2025-04-05:2025-04-05:2025-04-05""}",Bottom Quartile: fulfillment 10.7% (51.6pt below cohort avg 62.3%) | works tough accounts (avg DPD 229d vs 64d cohort) | low re-promise rate 54% — tends to escalate rather than re-accept | low volume (28 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
7424,86,9,0.1047,67.24,0.8721,0.0,86,Bottom Quartile,"{""last_3_remarks"": ""cm will pay emi amount with bounce charge on 17 feb|cm will pay emi amount tom |cm will pay emi amount with bounce charge 15 feb"", ""last_3_Total_Outstanding"": ""34682|46838|45032"", ""last_3_ptp_date"": ""2025-02-15:2025-02-13:2025-02-12"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 10.5% (51.8pt below cohort avg 62.3%) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
7363,30,3,0.1,115.83,0.9333,0.0,30,Bottom Quartile,"{""last_3_remarks"": ""customer said will pay afternoon on 2-3 pm|customer said will pay today in one hour|CUSTOMER MAINTAIN BALANCE IN ACOUNT"", ""last_3_Total_Outstanding"": ""32033|25341|99497"", ""last_3_ptp_date"": ""2025-02-07:2025-02-07:2025-02-03"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-02-05""}",Bottom Quartile: fulfillment 10.0% (52.3pt below cohort avg 62.3%) | works tough accounts (avg DPD 116d vs 64d cohort) | call-only agent — no field visits | below Q25 threshold 46.3% — priority coaching candidate
5956,23,2,0.087,282.3,0.8261,1.0,23,Bottom Quartile,"{""last_3_remarks"": ""Cm not in home..on call cm said cb 12 jul he will confirm his PTP date..|Paid|Paid"", ""last_3_Total_Outstanding"": ""52553|475837|125137"", ""last_3_ptp_date"": ""2025-07-09:2025-03-25:2025-03-22"", ""last_3_promised_date"": ""2025-08-05:2025-04-05:2025-04-05""}",Bottom Quartile: fulfillment 8.7% (53.6pt below cohort avg 62.3%) | works tough accounts (avg DPD 282d vs 64d cohort) | heavy field-visit usage (100%) | low volume (23 PTPs) — tier may be noisy | below Q25 threshold 46.3% — priority coaching candidate
6909,59,4,0.0678,397.08,0.7797,1.0,0,Bottom Quartile,"{""last_3_remarks"": ""||"", ""last_3_Total_Outstanding"": ""209722|68614|78382"", ""last_3_ptp_date"": ""2025-02-17:2025-02-17:2025-02-17"", ""last_3_promised_date"": ""2025-03-05:2025-03-05:2025-03-05""}",Bottom Quartile: fulfillment 6.8% (55.5pt below cohort avg 62.3%) | works tough accounts (avg DPD 397d vs 64d cohort) | heavy field-visit usage (100%) | below Q25 threshold 46.3% — priority coaching candidate
7252,96,6,0.0625,232.68,0.6354,1.0,96,Bottom Quartile,"{""last_3_remarks"": ""Customer Give PTP |Customer Not available |Customer give ptp "", ""last_3_Total_Outstanding"": ""169576|206075|299327"", ""last_3_ptp_date"": ""2025-12-12:2025-06-06:2025-04-22"", ""last_3_promised_date"": ""2026-01-05:2025-07-05:2025-05-05""}",Bottom Quartile: fulfillment 6.2% (56.1pt below cohort avg 62.3%) | works tough accounts (avg DPD 233d vs 64d cohort) | low re-promise rate 64% — tends to escalate rather than re-accept | heavy field-visit usage (100%) | below Q25 threshold 46.3% — priority coaching candidate
